id,departamento,salario,idade
5987,Diretoria,11997.02,45
5988,Vendas,6039.06,56
5989,RH,9432.31,39
5990,Marketing,7558.39,43
5991,Marketing,3583.45,51
5992,TI,8369.93,54
5993,Vendas,8897.11,26
5994,Vendas,7395.86,45
5995,RH,13731.75,27
5996,Diretoria,3301.45,58
5997,TI,5275.56,26
5998,Marketing,10109.04,62
5999,Marketing,13137.78,57
6000,TI,12217.08,35
6001,Engenharia,4003.24,57
6002,RH,8435.61,46
6003,Vendas,6917.7,43
6004,Diretoria,14358.8,46
6005,Engenharia,10373.99,31
6006,RH,7966.88,21
6007,Vendas,3849.42,53
6008,Vendas,10325.93,32
6009,Diretoria,5019.48,51
6010,Engenharia,3502.73,64
6011,RH,5445.12,63
6012,Diretoria,13660.28,40
6013,RH,3006.91,42
6014,RH,6293.0,41
6015,Engenharia,4434.5,25
6016,TI,13144.5,53
6017,TI,14128.74,46
6018,Engenharia,7379.26,41
6019,Marketing,6830.0,58
6020,TI,3357.93,27
6021,Engenharia,10167.08,57
6022,RH,9707.97,25
6023,Marketing,3896.22,38
6024,TI,14042.1,31
6025,Engenharia,3127.95,24
6026,Engenharia,8847.75,56
6027,Engenharia,5884.5,40
6028,Marketing,7058.63,47
6029,Diretoria,4038.86,26
6030,Diretoria,4794.9,59
6031,TI,11194.37,64
6032,TI,7101.19,25
6033,RH,13162.95,35
6034,TI,12300.09,53
6035,Marketing,14120.98,30
6036,RH,12908.83,32
6037,Marketing,8271.79,39
6038,Diretoria,6593.36,23
6039,TI,5197.47,39
6040,TI,5509.08,32
6041,Marketing,4348.25,55
6042,Engenharia,3815.96,58
6043,Marketing,3223.61,32
6044,Engenharia,3217.89,37
6045,Engenharia,3258.31,23
6046,Engenharia,6063.31,54
6047,Marketing,10563.38,21
6048,Marketing,11103.21,32
6049,Engenharia,10725.15,28
6050,Vendas,13337.7,52
6051,Marketing,5133.7,56
6052,Marketing,14981.85,30
6053,TI,7781.46,42
6054,Vendas,12446.06,44
6055,TI,7864.75,32
6056,RH,10142.86,49
6057,RH,14254.73,23
6058,Diretoria,9291.6,54
6059,Marketing,11015.06,34
6060,TI,7032.1,61
6061,Marketing,3741.4,43
6062,Engenharia,6103.73,38
6063,Engenharia,3944.73,63
6064,Vendas,6474.9,44
6065,Marketing,11036.47,20
6066,Vendas,7219.05,40
6067,Diretoria,13912.75,55
6068,Vendas,10918.16,39
6069,TI,9946.42,51
6070,Diretoria,11110.91,31
6071,Engenharia,4533.94,24
6072,Engenharia,12555.58,37
6073,TI,3773.73,56
6074,Vendas,10167.35,56
6075,Diretoria,14350.35,37
6076,Vendas,11829.28,22
6077,Engenharia,11885.17,43
6078,TI,6011.43,48
6079,TI,3070.56,31
6080,Diretoria,10861.64,32
6081,RH,14420.62,51
6082,Vendas,8082.44,44
6083,Engenharia,14411.98,37
6084,Engenharia,13805.38,28
6085,Engenharia,4421.0,30
6086,TI,8468.22,31
6087,Vendas,5054.57,23
6088,Vendas,5764.15,20
6089,Engenharia,11795.75,47
6090,TI,6412.18,65
6091,Diretoria,10850.64,35
6092,Engenharia,12103.21,65
6093,Diretoria,5711.62,43
6094,Engenharia,10802.76,28
6095,Diretoria,6165.75,62
6096,Diretoria,8618.12,20
6097,Engenharia,7854.76,39
6098,Engenharia,3910.43,64
6099,TI,10430.33,58
6100,TI,12464.26,36
6101,Marketing,13022.81,52
6102,RH,14268.95,22
6103,TI,14241.58,24
6104,Marketing,5392.82,61
6105,Marketing,7021.53,34
6106,Marketing,8759.12,40
6107,Diretoria,11170.23,29
6108,Diretoria,13842.9,36
6109,RH,10269.59,60
6110,Marketing,8944.75,23
6111,TI,5334.64,30
6112,Diretoria,7292.28,54
6113,Marketing,7119.51,47
6114,Marketing,9394.73,45
6115,Marketing,13502.61,40
6116,Diretoria,13427.0,56
6117,RH,13947.82,61
6118,Marketing,12043.15,37
6119,RH,11476.37,36
6120,TI,5633.84,23
6121,Marketing,13678.01,46
6122,Vendas,5326.71,54
6123,RH,8493.31,30
6124,RH,8092.3,25
6125,RH,12955.74,62
6126,Engenharia,5745.54,23
6127,Marketing,12576.29,28
6128,TI,8642.06,35
6129,TI,7889.42,44
6130,Marketing,4089.07,63
6131,RH,8547.63,54
6132,Vendas,9770.46,63
6133,Diretoria,6597.99,34
6134,Vendas,6785.45,56
6135,Vendas,6549.84,21
6136,RH,8878.73,43
6137,Engenharia,3288.53,28
6138,Vendas,10443.8,56
6139,Engenharia,10890.32,32
6140,Diretoria,8958.07,53
6141,Vendas,4130.01,42
6142,Vendas,7357.62,49
6143,Marketing,12502.78,40
6144,Diretoria,12662.22,38
6145,Diretoria,14720.86,25
6146,TI,8857.08,49
6147,Engenharia,5288.27,46
6148,Diretoria,6334.88,25
6149,Marketing,13398.24,65
6150,Engenharia,5600.96,39
6151,RH,7691.25,34
6152,Vendas,13110.29,41
6153,RH,3022.21,22
6154,Vendas,4868.99,57
6155,TI,7964.67,49
6156,Diretoria,4552.58,50
6157,Engenharia,13301.84,30
6158,Diretoria,5766.84,36
6159,Marketing,10821.6,29
6160,Marketing,10383.65,25
6161,RH,7202.59,32
6162,Engenharia,6894.15,49
6163,Diretoria,7315.18,29
6164,Diretoria,11703.01,61
6165,Diretoria,13425.73,55
6166,RH,13094.9,33
6167,TI,9243.02,25
6168,Vendas,14237.06,27
6169,TI,5346.57,62
6170,Marketing,13319.61,35
6171,Vendas,5567.96,41
6172,Marketing,5784.79,53
6173,Diretoria,10367.24,51
6174,Vendas,12216.96,50
6175,Diretoria,12461.4,50
6176,TI,13876.29,59
6177,Vendas,9195.11,62
6178,TI,14378.19,46
6179,Engenharia,14005.34,31
6180,Vendas,11224.71,64
6181,RH,5254.89,38
6182,RH,13465.73,40
6183,Diretoria,4077.76,24
6184,Diretoria,11916.95,48
6185,RH,14062.66,27
6186,Diretoria,10126.08,56
6187,RH,6902.15,60
6188,Diretoria,11026.96,26
6189,Vendas,7361.11,59
6190,Diretoria,12613.58,40
6191,TI,5293.8,53
6192,Vendas,12450.46,51
6193,Engenharia,5042.56,62
6194,TI,14930.39,30
6195,Marketing,4388.68,42
6196,Vendas,10142.16,60
6197,Vendas,8987.66,49
6198,Marketing,12817.68,53
6199,RH,10024.32,20
6200,Engenharia,10339.2,54
6201,Vendas,12734.55,55
6202,RH,14279.53,23
6203,RH,9147.96,53
6204,Marketing,13932.6,41
6205,Marketing,10353.54,42
6206,Vendas,6535.56,28
6207,Vendas,10602.66,60
6208,Marketing,6868.79,35
6209,Diretoria,10485.56,24
6210,Engenharia,3310.93,21
6211,RH,3410.9,46
6212,Marketing,7976.39,55
6213,TI,14146.06,42
6214,Vendas,10761.35,30
6215,Diretoria,7006.59,39
6216,Vendas,12762.82,60
6217,Engenharia,8694.01,44
6218,Diretoria,9554.77,20
6219,Vendas,5082.93,27
6220,RH,13901.9,31
6221,TI,5825.41,31
6222,Vendas,12988.94,26
6223,Diretoria,8308.9,41
6224,Vendas,10816.86,65
6225,Diretoria,13294.07,58
6226,Engenharia,14856.59,62
6227,Marketing,4942.93,54
6228,Engenharia,8701.18,28
6229,TI,7603.13,42
6230,Diretoria,8586.06,60
6231,Engenharia,14205.63,21
6232,Vendas,10892.05,59
6233,RH,14402.24,63
6234,Marketing,9047.24,25
6235,Diretoria,9608.57,42
6236,RH,6344.12,37
6237,Engenharia,8058.99,57
6238,Diretoria,6356.73,37
6239,Marketing,5198.57,25
6240,Marketing,12120.41,34
6241,Engenharia,10359.78,36
6242,Marketing,7917.04,20
6243,Diretoria,13585.12,25
6244,Engenharia,11258.67,48
6245,Engenharia,12465.5,57
6246,TI,11162.35,31
6247,Diretoria,4956.99,57
6248,RH,8399.9,26
6249,Diretoria,13069.12,64
6250,Engenharia,7792.65,64
6251,Diretoria,10995.11,38
6252,Marketing,8635.31,65
6253,Diretoria,11185.9,43
6254,TI,14286.93,60
6255,Engenharia,4421.07,20
6256,Engenharia,13364.95,35
6257,RH,10415.53,44
6258,Vendas,6681.65,58
6259,Diretoria,14916.59,23
6260,TI,3321.68,46
6261,Diretoria,11638.02,46
6262,Marketing,4660.12,23
6263,Diretoria,11071.7,64
6264,Vendas,6663.11,58
6265,TI,13674.29,50
6266,TI,6329.32,29
6267,Marketing,12918.8,56
6268,Marketing,3062.27,43
6269,Vendas,14426.71,20
6270,TI,12521.76,28
6271,Vendas,3859.36,22
6272,TI,4814.79,50
6273,TI,12015.07,46
6274,RH,13415.11,55
6275,Engenharia,12246.59,49
6276,RH,5959.85,24
6277,RH,4529.88,59
6278,TI,14118.4,55
6279,Engenharia,5605.27,64
6280,Marketing,11909.25,43
6281,Engenharia,5125.48,53
6282,Engenharia,13141.2,52
6283,Marketing,3207.6,20
6284,Engenharia,4899.46,64
6285,Engenharia,3965.35,22
6286,Vendas,12770.56,51
6287,Diretoria,12777.92,63
6288,Diretoria,14080.42,46
6289,Vendas,5752.22,46
6290,Engenharia,9133.04,62
6291,RH,6296.59,62
6292,Vendas,8504.79,53
6293,Vendas,14946.87,29
6294,Marketing,9277.16,48
6295,RH,9994.38,32
6296,Engenharia,11652.25,45
6297,Vendas,6463.77,27
6298,Diretoria,13587.82,52
6299,Engenharia,14587.82,58
6300,TI,3609.11,33
6301,Diretoria,5748.7,41
6302,TI,13540.31,47
6303,Diretoria,11661.02,34
6304,Marketing,7811.18,37
6305,Vendas,3001.61,26
6306,Diretoria,9095.52,26
6307,Vendas,12645.55,47
6308,Vendas,4752.03,63
6309,Diretoria,7087.88,56
6310,Vendas,10151.39,36
6311,TI,6794.24,47
6312,Engenharia,3906.49,45
6313,TI,4152.47,52
6314,RH,10990.21,21
6315,RH,13266.27,40
6316,TI,14750.24,41
6317,Engenharia,3899.09,49
6318,Marketing,10228.59,24
6319,RH,6763.36,54
6320,Vendas,11888.88,48
6321,RH,4038.15,58
6322,RH,12319.76,62
6323,Vendas,10830.42,20
6324,RH,6256.24,52
6325,Vendas,5011.27,61
6326,TI,10428.85,59
6327,Diretoria,14894.79,64
6328,Diretoria,9345.02,32
6329,Engenharia,8090.18,27
6330,Diretoria,6100.31,25
6331,TI,14920.62,39
6332,RH,13274.75,20
6333,RH,11075.23,50
6334,Marketing,6346.05,36
6335,Diretoria,10010.5,22
6336,TI,12588.04,23
6337,RH,7939.1,23
6338,TI,10716.38,35
6339,RH,7960.36,36
6340,Vendas,11333.19,48
6341,Marketing,7985.73,64
6342,Marketing,6994.84,35
6343,RH,4695.12,61
6344,Engenharia,3853.62,45
6345,Vendas,4062.32,47
6346,Diretoria,8778.24,53
6347,Diretoria,8121.09,65
6348,RH,8078.19,49
6349,Diretoria,9616.81,46
6350,Marketing,7984.6,57
6351,Marketing,7980.05,35
6352,Engenharia,7518.27,20
6353,Marketing,9034.27,58
6354,Engenharia,3841.24,43
6355,Diretoria,13463.88,45
6356,Marketing,7395.08,31
6357,RH,8318.39,44
6358,Marketing,6884.4,49
6359,Vendas,12596.92,39
6360,Diretoria,3290.4,47
6361,Diretoria,9481.04,26
6362,Engenharia,13101.75,62
6363,Engenharia,4475.61,60
6364,Vendas,3993.83,56
6365,Vendas,11663.8,24
6366,RH,3146.68,44
6367,TI,3990.92,32
6368,TI,9973.77,21
6369,Vendas,7795.03,64
6370,Diretoria,14257.39,21
6371,Engenharia,10490.58,29
6372,Engenharia,10886.86,55
6373,Engenharia,12593.74,23
6374,Marketing,4486.03,40
6375,Engenharia,6636.28,64
6376,TI,3971.09,35
6377,Diretoria,7927.16,42
6378,TI,3180.13,43
6379,Engenharia,5495.89,26
6380,RH,8504.69,63
6381,TI,14688.83,21
6382,RH,7132.76,61
6383,RH,14734.36,26
6384,Diretoria,13348.32,45
6385,RH,10629.72,56
6386,Vendas,7717.04,45
6387,Marketing,14830.92,55
6388,TI,10887.56,64
6389,Vendas,7015.11,43
6390,RH,4771.37,51
6391,Vendas,13016.28,35
6392,Vendas,8687.21,51
6393,Marketing,9739.43,53
6394,Engenharia,6102.52,46
6395,Engenharia,11809.99,28
6396,TI,13217.62,42
6397,RH,7117.62,38
6398,Marketing,10039.77,55
6399,Engenharia,14405.7,62
6400,Vendas,3615.59,43
6401,Engenharia,5164.06,25
6402,Engenharia,12953.91,26
6403,RH,11517.67,48
6404,Marketing,14455.94,28
6405,Marketing,5599.12,42
6406,Marketing,14061.67,65
6407,Diretoria,13886.46,48
6408,Engenharia,3826.12,61
6409,TI,6005.48,31
6410,RH,11838.05,20
6411,Engenharia,11551.07,42
6412,Vendas,13969.76,61
6413,Diretoria,7416.76,63
6414,Vendas,11029.38,50
6415,Vendas,8542.33,43
6416,Engenharia,10560.73,60
6417,RH,11436.15,64
6418,Engenharia,5107.2,37
6419,Engenharia,5819.54,22
6420,TI,11161.05,36
6421,Marketing,3356.35,51
6422,Marketing,13927.09,47
6423,Marketing,9625.77,21
6424,RH,11367.57,52
6425,Marketing,8108.19,30
6426,Marketing,9091.19,38
6427,Marketing,9680.53,46
6428,Engenharia,10255.47,22
6429,Vendas,14059.86,41
6430,Diretoria,13333.84,39
6431,TI,6702.88,28
6432,Marketing,3126.04,52
6433,Engenharia,8786.07,46
6434,TI,4690.58,22
6435,TI,13709.74,31
6436,Marketing,9198.81,53
6437,TI,7129.86,56
6438,TI,10354.05,30
6439,Diretoria,12382.25,40
6440,RH,13120.64,55
6441,TI,6758.42,33
6442,TI,14833.91,49
6443,RH,13728.95,52
6444,TI,7690.64,62
6445,Engenharia,4552.15,41
6446,RH,6367.69,52
6447,Diretoria,3478.09,22
6448,Marketing,9656.55,54
6449,Marketing,5686.47,23
6450,TI,8614.05,56
6451,Vendas,12510.64,20
6452,Vendas,14200.01,41
6453,Vendas,4728.13,44
6454,Vendas,3529.08,58
6455,Engenharia,4551.16,25
6456,Engenharia,8683.52,46
6457,TI,14623.8,46
6458,Marketing,11795.43,41
6459,Diretoria,3897.06,52
6460,Vendas,10778.67,22
6461,RH,3023.98,51
6462,Diretoria,5021.36,59
6463,TI,14288.45,27
6464,Marketing,14703.03,53
6465,Marketing,4363.48,27
6466,TI,11430.2,39
6467,TI,3617.21,27
6468,Marketing,5010.9,36
6469,RH,5242.42,60
6470,Marketing,11811.75,26
6471,Diretoria,7890.75,41
6472,Vendas,4039.84,55
6473,Marketing,10073.05,30
6474,RH,8660.98,44
6475,TI,6830.37,62
6476,Engenharia,12045.13,24
6477,TI,4708.68,46
6478,Engenharia,9284.55,38
6479,RH,3076.42,43
6480,Marketing,3683.98,43
6481,Engenharia,10270.25,44
6482,Engenharia,6360.76,29
6483,TI,9165.94,55
6484,Marketing,5467.56,21
6485,Vendas,4100.91,49
6486,Diretoria,11583.35,61
6487,Marketing,9172.08,35
6488,Diretoria,3704.21,53
6489,Vendas,5649.89,45
6490,RH,5501.89,47
6491,Vendas,7529.16,34
6492,TI,13668.79,61
6493,TI,5285.97,28
6494,Vendas,6165.87,28
6495,Vendas,11348.53,59
6496,RH,4563.81,52
6497,Diretoria,11580.78,24
6498,Vendas,3355.85,56
6499,Engenharia,14500.02,29
6500,Vendas,13378.94,38
6501,Marketing,13064.31,25
6502,Marketing,4239.84,49
6503,Vendas,11115.51,25
6504,RH,6328.8,25
6505,Vendas,14509.28,25
6506,Vendas,7409.1,38
6507,TI,12849.66,38
6508,Engenharia,7724.55,29
6509,Engenharia,13010.9,25
6510,TI,12984.85,21
6511,Vendas,14533.89,24
6512,Engenharia,6370.95,39
6513,Engenharia,3192.91,43
6514,TI,13566.11,43
6515,RH,8716.88,42
6516,Engenharia,9314.26,50
6517,RH,6959.21,30
6518,Vendas,6768.4,46
6519,TI,14245.68,53
6520,Marketing,8801.44,44
6521,Marketing,9110.84,47
6522,Vendas,5316.04,21
6523,RH,6975.1,25
6524,Diretoria,7769.95,24
6525,Vendas,5341.6,20
6526,TI,7942.8,61
6527,Engenharia,7136.49,38
6528,Marketing,12188.33,35
6529,RH,10914.04,43
6530,RH,4124.17,35
6531,Diretoria,8043.11,62
6532,Engenharia,8534.11,22
6533,Engenharia,8764.92,54
6534,Vendas,3227.88,49
6535,Marketing,7076.83,49
6536,RH,7997.19,26
6537,Vendas,5240.42,27
6538,Diretoria,12135.41,22
6539,Vendas,5321.3,46
6540,Diretoria,4665.29,43
6541,Vendas,9210.42,23
6542,Marketing,14393.24,22
6543,RH,13901.67,44
6544,RH,10253.96,28
6545,RH,13336.77,63
6546,Vendas,14693.31,63
6547,Engenharia,12308.41,34
6548,TI,13141.64,28
6549,TI,3862.42,64
6550,Diretoria,14909.54,41
6551,TI,5311.76,38
6552,Vendas,8206.6,41
6553,Vendas,9735.91,39
6554,Engenharia,3438.73,42
6555,TI,7704.23,31
6556,Engenharia,12322.21,23
6557,Marketing,9803.01,61
6558,Vendas,13673.24,28
6559,Diretoria,12561.27,63
6560,Diretoria,14622.5,28
6561,RH,11162.63,24
6562,Engenharia,9395.5,59
6563,Marketing,7484.82,35
6564,Engenharia,10534.66,60
6565,Engenharia,9500.52,26
6566,Vendas,12170.4,50
6567,TI,11612.89,44
6568,Marketing,10607.35,63
6569,Marketing,14764.01,38
6570,Vendas,7304.91,64
6571,Diretoria,3616.01,49
6572,Engenharia,11971.73,44
6573,Vendas,6790.78,40
6574,Diretoria,10405.93,56
6575,Engenharia,6314.98,23
6576,Marketing,4900.83,60
6577,RH,8435.47,26
6578,Marketing,12031.53,40
6579,TI,5299.25,41
6580,Marketing,8193.68,39
6581,Marketing,5132.79,42
6582,Engenharia,14063.09,65
6583,Diretoria,9416.3,64
6584,Marketing,9354.72,28
6585,Engenharia,8989.73,64
6586,Engenharia,5936.17,28
6587,RH,11554.46,53
6588,Marketing,3099.99,31
6589,TI,3601.59,29
6590,Diretoria,7298.08,39
6591,Marketing,9847.08,44
6592,Marketing,13099.08,55
6593,Marketing,3476.9,26
6594,Vendas,11543.7,27
6595,Diretoria,4367.88,50
6596,RH,13900.41,54
6597,Diretoria,13181.38,59
6598,Marketing,13017.93,38
6599,Vendas,5687.68,58
6600,Engenharia,3750.54,26
6601,Marketing,7936.55,59
6602,Marketing,4383.07,34
6603,Marketing,4036.53,40
6604,Marketing,7342.16,28
6605,Vendas,8950.73,56
6606,Marketing,8389.59,33
6607,TI,14724.36,42
6608,TI,8478.92,40
6609,RH,14118.67,44
6610,Diretoria,6252.29,50
6611,TI,14270.05,28
6612,Diretoria,9845.18,25
6613,Marketing,11791.64,42
6614,Diretoria,9452.99,29
6615,Marketing,10421.51,43
6616,Diretoria,12402.42,24
6617,Diretoria,7766.05,47
6618,Vendas,11904.94,22
6619,Diretoria,12882.3,50
6620,TI,4367.03,43
6621,RH,14513.3,37
6622,Diretoria,8741.49,65
6623,Engenharia,6433.54,63
6624,Diretoria,8370.08,48
6625,TI,6010.38,55
6626,Vendas,14655.77,63
6627,RH,12189.23,56
6628,RH,4782.29,23
6629,Diretoria,9472.02,30
6630,Marketing,7087.37,35
6631,Marketing,7557.21,50
6632,Marketing,4326.86,32
6633,Vendas,6245.3,59
6634,Marketing,5087.51,36
6635,RH,8321.33,50
6636,Engenharia,11974.95,59
6637,Marketing,13663.75,60
6638,Engenharia,9546.68,28
6639,RH,3730.11,47
6640,Diretoria,8655.66,22
6641,Engenharia,12234.75,34
6642,TI,13113.29,46
6643,Vendas,6920.18,20
6644,TI,5520.89,59
6645,Engenharia,5438.25,59
6646,Diretoria,4914.42,50
6647,Engenharia,14317.11,48
6648,Engenharia,4835.06,27
6649,Diretoria,9163.72,51
6650,RH,5251.79,33
6651,Diretoria,3600.17,36
6652,Engenharia,8301.62,28
6653,Diretoria,8526.55,23
6654,Vendas,3955.64,29
6655,Marketing,8878.62,44
6656,Engenharia,7392.25,62
6657,TI,5681.72,36
6658,Vendas,12462.2,44
6659,Engenharia,4166.16,58
6660,RH,11260.46,62
6661,Vendas,14099.3,56
6662,Marketing,12173.26,39
6663,Vendas,13993.52,63
6664,RH,5915.14,22
6665,Diretoria,7719.37,64
6666,Engenharia,6341.28,63
6667,Diretoria,6114.07,37
6668,Diretoria,10104.74,53
6669,Marketing,6857.31,27
6670,Vendas,7438.74,31
6671,RH,9238.64,44
6672,TI,3332.34,54
6673,TI,4291.57,55
6674,Diretoria,12493.3,42
6675,Diretoria,14577.07,22
6676,RH,9395.92,31
6677,Vendas,10399.59,34
6678,Vendas,6779.97,60
6679,TI,12154.23,61
6680,Engenharia,4503.38,43
6681,Engenharia,8216.74,23
6682,Marketing,14312.12,45
6683,TI,9974.31,29
6684,Engenharia,9936.89,50
6685,Engenharia,8917.38,60
6686,Marketing,5485.02,45
6687,Diretoria,8378.36,55
6688,RH,3452.81,44
6689,Diretoria,14082.47,35
6690,RH,14301.65,27
6691,Diretoria,13794.35,59
6692,RH,10653.29,35
6693,Engenharia,13001.0,37
6694,Vendas,8894.25,62
6695,TI,3437.18,58
6696,Marketing,6895.7,42
6697,Diretoria,10847.82,48
6698,Engenharia,13481.15,46
6699,Engenharia,11481.13,38
6700,Marketing,5190.95,28
6701,Vendas,7857.72,58
6702,Marketing,7090.89,25
6703,Engenharia,9368.94,52
6704,Diretoria,13331.08,52
6705,Engenharia,7850.42,50
6706,Vendas,4270.97,40
6707,RH,11253.26,61
6708,Diretoria,4784.17,22
6709,Vendas,3863.16,58
6710,RH,4104.16,38
6711,Vendas,8753.49,43
6712,Marketing,8355.26,65
6713,Engenharia,13248.12,58
6714,RH,11042.26,57
6715,TI,8630.67,43
6716,Vendas,9335.36,54
6717,TI,6936.05,65
6718,Diretoria,13561.58,56
6719,TI,9043.83,33
6720,Engenharia,9422.3,28
6721,RH,3595.57,49
6722,Marketing,14211.65,33
6723,RH,13846.72,61
6724,Engenharia,13964.85,52
6725,Engenharia,11398.3,56
6726,Diretoria,13979.59,64
6727,Vendas,6907.24,59
6728,TI,11886.0,47
6729,TI,13902.51,48
6730,Vendas,8347.4,46
6731,Vendas,9190.88,36
6732,Vendas,9226.08,24
6733,Engenharia,3430.74,36
6734,Vendas,12445.94,21
6735,Diretoria,9861.51,48
6736,Diretoria,13168.09,22
6737,TI,11803.35,62
6738,Diretoria,10347.47,56
6739,RH,13377.9,65
6740,Vendas,3176.31,28
6741,RH,13483.4,55
6742,Engenharia,12129.47,61
6743,TI,6118.18,55
6744,Diretoria,11073.4,39
6745,Engenharia,10226.24,62
6746,Engenharia,9809.1,35
6747,TI,7319.32,46
6748,Vendas,8003.66,26
6749,Vendas,3025.99,36
6750,Engenharia,11453.22,23
6751,Marketing,14302.2,30
6752,Engenharia,4643.06,48
6753,Vendas,10075.85,58
6754,Marketing,10010.04,36
6755,Marketing,10302.33,50
6756,Diretoria,11348.27,46
6757,Diretoria,12070.72,30
6758,Vendas,11030.31,36
6759,Vendas,3646.3,29
6760,Marketing,8264.0,59
6761,TI,6003.51,42
6762,Engenharia,8969.14,28
6763,Diretoria,7859.74,43
6764,Marketing,7236.06,65
6765,Engenharia,5822.44,31
6766,Marketing,14785.48,42
6767,Engenharia,14922.8,65
6768,Vendas,12734.33,30
6769,Diretoria,14211.92,52
6770,Diretoria,14036.1,34
6771,TI,12281.95,32
6772,Engenharia,6687.75,20
6773,Engenharia,11121.5,50
6774,Vendas,5104.29,65
6775,Marketing,13726.11,52
6776,Marketing,6043.18,40
6777,Vendas,13185.1,32
6778,RH,10852.74,24
6779,Vendas,6914.1,33
6780,RH,6355.68,59
6781,Engenharia,6463.61,47
6782,Vendas,6793.77,60
6783,TI,10949.38,26
6784,RH,7992.22,60
6785,Vendas,9353.36,43
6786,Marketing,4510.91,40
6787,Vendas,9760.44,56
6788,RH,7097.01,54
6789,Diretoria,5470.58,46
6790,TI,4618.42,62
6791,Diretoria,4076.72,38
6792,Marketing,4727.61,36
6793,TI,11250.71,35
6794,Engenharia,4179.13,45
6795,Marketing,3145.98,52
6796,Vendas,7726.18,57
6797,TI,13456.75,22
6798,Vendas,10418.31,43
6799,Diretoria,8667.76,23
6800,Vendas,13078.58,33
6801,Diretoria,4652.91,47
6802,RH,13132.72,41
6803,TI,14188.78,45
6804,Diretoria,12521.2,20
6805,TI,6357.31,26
6806,Marketing,12502.33,22
6807,Engenharia,10623.86,58
6808,Diretoria,4198.25,40
6809,Marketing,9951.29,23
6810,Marketing,4066.32,44
6811,TI,7355.37,65
6812,Vendas,6558.02,28
6813,Marketing,13482.69,48
6814,Vendas,11160.58,20
6815,Vendas,9342.57,27
6816,Engenharia,8292.86,35
6817,RH,3854.85,47
6818,TI,9854.81,36
6819,Engenharia,7882.53,34
6820,Engenharia,6721.65,59
6821,Marketing,3717.41,54
6822,Engenharia,5220.97,31
6823,Marketing,14915.42,21
6824,Vendas,4811.82,51
6825,TI,3636.96,58
6826,Vendas,4633.11,44
6827,Marketing,11152.5,25
6828,TI,5315.43,37
6829,Vendas,10268.49,25
6830,Marketing,5991.35,60
6831,TI,10939.06,57
6832,RH,3313.69,51
6833,Marketing,6799.33,36
6834,Diretoria,4975.35,33
6835,Diretoria,7825.67,43
6836,Marketing,6867.91,63
6837,Engenharia,11835.4,51
6838,Engenharia,8322.95,44
6839,Vendas,10276.09,65
6840,Engenharia,8498.64,65
6841,Engenharia,7137.45,23
6842,Vendas,9680.01,64
6843,Diretoria,12326.98,47
6844,Vendas,9074.86,26
6845,TI,11843.67,40
6846,Diretoria,9372.1,46
6847,Diretoria,3437.95,61
6848,Engenharia,11311.27,58
6849,Vendas,12514.59,54
6850,RH,13995.9,63
6851,Diretoria,12389.86,25
6852,Vendas,10296.26,58
6853,Vendas,5908.71,20
6854,RH,9976.07,31
6855,Marketing,11817.1,59
6856,Marketing,13554.78,23
6857,Diretoria,7237.26,51
6858,Engenharia,11416.33,46
6859,RH,5198.19,59
6860,RH,6559.5,26
6861,Vendas,14025.38,59
6862,Vendas,9272.09,61
6863,Diretoria,9336.39,50
6864,Vendas,10141.48,65
6865,Engenharia,5464.44,39
6866,Diretoria,8081.16,60
6867,Vendas,3209.55,25
6868,Engenharia,7224.38,45
6869,TI,10251.93,40
6870,TI,10368.11,34
6871,Engenharia,6214.02,23
6872,Diretoria,7939.61,49
6873,Diretoria,8721.17,64
6874,RH,9790.91,38
6875,Diretoria,6084.29,54
6876,RH,8776.78,56
6877,Engenharia,10142.42,63
6878,Vendas,11231.73,58
6879,Engenharia,13484.43,30
6880,Engenharia,5028.76,31
6881,TI,8793.08,50
6882,RH,13945.34,45
6883,TI,6578.65,49
6884,RH,10181.41,32
6885,RH,4760.63,29
6886,Vendas,14882.46,39
6887,Diretoria,3015.87,48
6888,TI,7775.08,45
6889,Engenharia,13900.26,33
6890,RH,9120.7,22
6891,Diretoria,6809.59,36
6892,Engenharia,10003.06,45
6893,TI,7811.89,44
6894,Vendas,4969.16,61
6895,Marketing,3277.23,53
6896,Engenharia,8367.02,38
6897,Diretoria,11654.49,38
6898,TI,6538.97,49
6899,Vendas,14281.34,34
6900,Engenharia,14998.12,43
6901,Marketing,7614.92,64
6902,Diretoria,3069.0,35
6903,TI,13350.16,31
6904,Diretoria,6298.31,42
6905,Engenharia,11418.51,38
6906,Engenharia,3110.66,39
6907,Vendas,3933.89,49
6908,Diretoria,3310.29,33
6909,Diretoria,9052.56,52
6910,Diretoria,4894.77,43
6911,Marketing,5747.72,25
6912,Vendas,10531.44,55
6913,Diretoria,6135.71,23
6914,Vendas,12059.61,52
6915,TI,5102.67,62
6916,RH,3998.32,35
6917,Marketing,14144.85,49
6918,Marketing,9358.38,49
6919,Engenharia,4147.97,43
6920,Marketing,9232.5,29
6921,TI,7843.46,62
6922,Marketing,6719.77,51
